business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,document_create_date,due_in_date,invoice_currency,document type,posting_id,total_open_amount,baseline_create_date,cust_payment_terms,isOpen,is_delayed,delay_days
U001,200126819,MCLANE in,,2020,1930462487,2020-02-07,20200201,,USD,RV,1,11747.7,20200207,NAA8,0,0,999.0
U001,200762301,C&S WH us,,2019,1928704886,2019-01-30,20190129,,USD,RV,1,24657.07,20190130,NAC6,0,0,999.0
U001,200744019,TARG foundation,,2019,1928700059,2019-01-29,20190129,,USD,RV,1,69634.9,20190129,NAA8,0,0,999.0
U001,200752302,KROGER ,,2019,1929807722,2019-08-29,20190829,,USD,RV,1,81328.9,20190829,NAA8,0,0,999.0
U001,100014187,GAD  in,,2019,1930066653,2019-10-30,20191029,,USD,RV,1,82354.33,20191030,NAD1,0,0,999.0
U001,200769623,WAL-MAR corp,,2019,1929945077,2019-10-02,20190930,,USD,RV,1,1898.2,20191002,NAH4,0,0,999.0
CA02,100030194,AMAZO associates,,2019,2960547891,2019-05-16,20190516,,CAD,RV,1,131.5,20190517,CA10,0,0,999.0
U001,200779906,BOZZU llc,2020-03-02,2020,1930409456,2020-01-17,20200116,,USD,RV,1,21652.02,20200117,NAA8,0,0,999.0
U001,100036066,GROC llc,2019-05-06,2019,1929354601,2019-05-21,20190521,,USD,RV,1,3371.2,20190521,NAA8,0,0,999.0
U001,200707005,KING S foundation,,2019,1929213878,2019-05-01,20190429,,USD,RV,1,34283.92,20190501,NAA8,0,0,999.0
U001,200744019,TARG llc,,2020,1930521907,2020-02-14,20200213,,USD,RV,1,4575.13,20200214,NAA8,0,0,999.0
U001,200769623,WAL-MAR in,,2020,1930458122,2020-02-01,20200130,,USD,RV,1,62365.29,20200201,NAH4,0,0,999.0
U001,200705742,DOT co,2019-04-10,2019,1929821284,2019-09-02,20190902,,USD,RV,1,13705.39,20190902,NA32,0,0,999.0
U001,200726979,BJ'S  corporation,2019-04-10,2019,1929890952,2019-09-19,20190918,,USD,RV,1,430.84,20190919,NAA8,0,0,999.0
U001,200780383,MEIJ co,2019-10-06,2019,1929370393,2019-05-23,20190523,,USD,RV,1,114838.38,20190523,NAA8,0,0,999.0
U001,200769623,WAL-MAR trust,2019-12-12,2019,1930205894,2019-12-02,20191130,,USD,RV,1,34409.88,20191202,NAH4,0,0,999.0
CA02,140104409,LOB us,,2020,2960613521,2020-02-09,20200209,,CAD,RV,1,210222.42,20200210,CA10,0,0,999.0
U001,200714710,SYSCO  corp,2019-09-05,2019,1929191744,2019-04-24,20190423,,USD,RV,1,7964.37,20190424,NAA8,0,0,999.0
U001,200769623,WAL-MAR us,,2020,1930443419,2020-01-27,20200127,,USD,RV,1,53991.66,20200127,NAH4,0,0,999.0
U001,200744019,TARG associates,2019-12-02,2019,1928678466,2019-01-25,20190124,,USD,RV,1,10229.05,20190125,NAA8,0,0,999.0
U001,200769623,WAL-MAR trust,,2019,1929456145,2019-06-08,20190607,,USD,RV,1,65348.73,20190608,NAH4,0,0,999.0
U001,200793568,SUPE corporation,2019-01-08,2019,1929608168,2019-07-12,20190712,,USD,RV,1,59799.72,20190712,NAA8,0,0,999.0
CA02,140104423,METRO  ,,2020,2960608913,2020-01-19,20200120,,CAD,RV,1,58896.74,20200121,CA10,0,0,999.0
U001,200744019,TARG associates,2019-02-07,2019,1929484297,2019-06-15,20190614,,USD,RV,1,6813.05,20190615,NAA8,0,0,999.0
U001,200726025,MARTI ,,2019,1928929814,2019-03-07,20190308,,USD,RV,1,24662.34,20190307,NAA8,0,0,999.0
U001,200580232,INTERR llc,,2019,1929744227,2019-08-13,20190814,,USD,RV,1,42077.35,20190813,NA10,0,0,999.0
U001,200920735,ALBERT trust,2020-06-03,2020,1930550874,2020-02-20,20200221,,USD,RV,1,65588.19,20200220,NAA8,0,0,999.0
U001,200881076,ALBERT corporation,2019-06-05,2019,1929178822,2019-04-20,20190419,,USD,RV,1,123573.56,20190420,NAA8,0,0,999.0
U001,200936373,SUPE foundation,2019-12-12,2019,1930189613,2019-11-26,20191124,,USD,RV,1,3008.08,20191126,NAA8,0,0,999.0
U001,200769623,WAL-MAR trust,,2019,1929496461,2019-06-16,20190616,,USD,RV,1,6532.6,20190616,NAH4,0,0,999.0
U001,200769623,WAL-MAR corp,2019-07-06,2019,1929380683,2019-05-27,20190527,,USD,RV,1,37077.27,20190527,NAH4,0,0,999.0
U001,200769623,WAL-MAR trust,2019-08-05,2019,1929212781,2019-04-28,20190426,,USD,RV,1,662.82,20190428,NAH4,0,0,999.0
U001,200749782,KROG trust,2019-04-02,2019,1928648256,2019-01-19,20190118,,USD,RV,1,75373.04,20190119,NAA8,0,0,999.0
U001,200230690,DECA llc,,2020,1930489188,2020-02-06,20200206,,USD,RV,1,515.82,20200201,NAM4,0,0,999.0
U001,200752302,KROGER corp,,2019,1929618721,2019-07-13,20190713,,USD,RV,1,54514.68,20190713,NAA8,0,0,999.0
U001,200769623,WAL-MAR associates,,2019,1929579840,2019-07-06,20190705,,USD,RV,1,4852.98,20190706,NAH4,0,0,999.0
U001,200763814,SYSCO F corp,,2019,1929714779,2019-08-07,20190807,,USD,RV,1,21708.83,20190807,NAA8,0,0,999.0
U001,200416837,DEC corp,,2019,1929770696,2019-08-21,20190821,,USD,RV,1,17368.56,20190816,NAM2,0,0,999.0
U001,200769623,WAL-MAR corp,,2020,1930367179,2020-01-07,20200107,,USD,RV,1,1898.2,20200107,NAH4,0,0,999.0
U001,200769623,WAL-MAR ,2020-09-03,2020,1930576451,2020-02-26,20200227,,USD,RV,1,3471.68,20200226,NAH4,0,0,999.0
U001,200744019,TARG systems,,2019,1929996093,2019-10-09,20191010,,USD,RV,1,102072.01,20191009,NAA8,0,0,999.0
U001,200769623,WAL-MAR corporation,2019-11-10,2019,1929944601,2019-10-01,20190930,,USD,RV,1,55405.39,20191001,NAH4,0,0,999.0
U001,200762301,C&S WH foundation,,2020,1930624046,2020-03-06,20200309,,USD,RV,1,2796.9,20200306,NAGD,1,0,999.0
U001,200772670,ASSOCIAT trust,,2020,1930606286,2020-03-06,20200306,,USD,RV,1,68196.69,20200306,NAU5,1,0,999.0
U001,200769623,WAL-MAR corporation,2019-11-01,2019,1928544864,2019-01-01,20181231,,USD,RV,1,174.58,20190101,NAH4,0,0,999.0
U001,200387798,AR us,2019-01-02,2019,1928643220,2019-01-22,20190117,,USD,RV,1,7922.88,20190122,NAA8,0,0,999.0
U001,200750051,ALBER corporation,,2019,1929211046,2019-04-26,20190426,,USD,RV,1,84614.95,20190426,NAA8,0,0,999.0
U001,200744019,TARG associates,,2019,1930230151,2019-12-07,20191207,,USD,RV,1,7724.71,20191207,NAA8,0,0,999.0
U001,200793513,KROGER co,2019-06-12,2019,1930184148,2019-11-21,20191122,,USD,RV,1,118620.37,20191121,NAA8,0,0,999.0
U001,200769623,WAL-MAR foundation,,2020,1930503414,2020-02-08,20200208,,USD,RV,1,48002.56,20200208,NAH4,0,0,999.0
U001,200744019,TARG ,,2019,1929315112,2019-05-16,20190514,,USD,RV,1,1166.74,20190516,NAA8,0,0,999.0
U001,200741174,M B  us,,2019,1929490677,2019-06-19,20190614,,USD,RV,1,4257.4,20190619,NA32,0,0,999.0
U001,200744019,TARG foundation,,2020,1930819921,2020-04-24,20200423,,USD,RV,1,70342.84,20200424,NAA8,1,0,999.0
U001,200769623,WAL-MAR corporation,,2020,1930881128,2020-05-10,20200508,,USD,RV,1,53326.6,20200510,NAH4,1,0,999.0
U001,200768357,MARC llc,2019-03-07,2019,1929504460,2019-06-18,20190617,,USD,RV,1,19863.29,20190618,NAA8,0,0,999.0
U001,200744019,TARG us,2019-01-05,2019,1929097195,2019-04-07,20190406,,USD,RV,1,13311.76,20190407,NAA8,0,0,999.0
U001,200152991,JET corp,,2019,1928879330,2019-03-01,20190228,,USD,RV,1,10396.93,20190301,NAA8,0,0,999.0
U001,200353024,DECA associates,2019-11-06,2019,1929443220,2019-06-06,20190606,,USD,RV,1,718.16,20190601,NAM2,0,0,999.0
U001,200769623,WAL-MAR corp,,2019,1929704274,2019-08-06,20190805,,USD,RV,1,7755.66,20190806,NAH4,0,0,999.0
CA02,140104240,FEDER trust,,2019,2960600282,2019-12-13,20191213,,CAD,RV,1,174769.75,20191219,CA10,0,0,999.0
U001,100031704,DELHAIZE ,,2019,1928957017,2019-03-13,20190313,,USD,RV,1,57961.61,20190313,NAA8,0,0,999.0
U001,200736337,SYSCO F trust,2019-11-09,2019,1929792186,2019-08-26,20190826,,USD,RV,1,27750.95,20190826,NAA8,0,0,999.0
U001,200900212,CASEY systems,,2020,1930731405,2020-04-01,20200401,,USD,RV,1,47580.25,20200401,NAA8,1,0,999.0
U001,200769623,WAL-MAR corporation,,2019,1929136430,2019-04-12,20190412,,USD,RV,1,54532.74,20190412,NAH4,0,0,999.0
U001,200762301,C&S WH us,2019-03-07,2019,1929508679,2019-06-18,20190618,,USD,RV,1,38790.38,20190618,NAC6,0,0,999.0
U001,200718130,SYSCO F ,,2019,1929685443,2019-07-31,20190801,,USD,RV,1,18089.02,20190731,NAA8,0,0,999.0
U001,200793568,SUPE corp,,2020,1930705827,2020-03-27,20200326,,USD,RV,1,118594.94,20200327,NAA8,1,0,999.0
U001,100001196,DOLLAR in,2019-12-11,2019,1930049442,2019-10-26,20191024,,USD,RV,1,18127.2,20191026,NAA8,0,0,999.0
U001,200729290,KROGER corp,,2020,1930585379,2020-03-02,20200301,,USD,RV,1,16943.11,20200302,NAA8,1,0,999.0
U001,200769623,WAL-MAR us,2020-06-03,2020,1930565945,2020-02-25,20200225,,USD,RV,1,6663.73,20200225,NAH4,0,0,999.0
U001,200794332,COST foundation,2019-06-12,2019,1930180803,2019-11-23,20191121,,USD,RV,1,41844.79,20191123,NAAX,0,0,999.0
U001,200726979,BJ'S  ,,2019,1929672909,2019-07-29,20190729,,USD,RV,1,153.14,20190729,NAA8,0,0,999.0
U001,100049079,ESSEX  corporation,,2019,1929803568,2019-09-05,20190903,,USD,RV,1,3482.88,20190905,NAA8,0,0,999.0
U001,200769623,WAL-MAR corporation,,2019,1929872285,2019-09-14,20190913,,USD,RV,1,50810.77,20190914,NAH4,0,0,999.0
U001,200772595,SAFEW us,2019-12-08,2019,1929657065,2019-07-26,20190724,,USD,RV,1,5310.29,20190726,NAA8,0,0,999.0
U001,200769623,WAL-MAR llc,2019-02-08,2019,1929625556,2019-07-17,20190717,,USD,RV,1,51170.65,20190717,NAH4,0,0,999.0
U001,200416837,DEC us,,2020,1930490236,2020-02-06,20200206,,USD,RV,1,4330.0,20200201,NAM4,0,0,999.0
U001,200769623,WAL-MAR in,2019-01-10,2019,1929872619,2019-09-15,20190913,,USD,RV,1,1247.12,20190915,NAH4,0,0,999.0
U001,200515231,US  corp,,2019,1929243949,2019-05-01,20190502,,USD,RV,1,47665.31,20190501,NAA8,0,0,999.0
U001,200769623,WAL-MAR in,2019-03-06,2019,1929367457,2019-05-23,20190523,,USD,RV,1,1328.25,20190523,NAH4,0,0,999.0
CA02,140105785,SHOPPE us,,2019,2960525850,2019-01-29,20190129,,CAD,RV,1,18714.24,20190130,CA10,0,0,999.0
U001,200337148,COAS in,,2019,1928905104,2019-03-04,20190305,,USD,RV,1,3744.1,20190304,NAA8,0,0,999.0
U001,200799367,MCL corporation,2019-09-09,2019,1929822876,2019-09-05,20190903,,USD,RV,1,68975.74,20190905,NAA8,0,0,999.0
U001,200707822,PUBLI trust,,2019,1929057798,2019-03-30,20190330,,USD,RV,1,46190.82,20190330,NAA8,0,0,999.0
U001,200704858,WAKE foundation,2019-07-02,2019,1928653099,2019-01-22,20190121,,USD,RV,1,17275.0,20190122,NAA8,0,0,999.0
U001,200759878,SA corporation,2019-03-06,2019,1929329114,2019-05-17,20190516,,USD,RV,1,31016.57,20190517,NAH4,0,0,999.0
U001,100028450,DASA I co,,2019,1929469082,2019-06-12,20190610,,USD,RV,1,27168.75,20190612,NA10,0,0,999.0
U001,200761734,H E BUT trust,,2020,1930383435,2020-01-12,20200109,,USD,RV,1,107600.84,20200112,NAA8,0,0,999.0
U001,200229974,DARDEN D trust,,2019,1930137188,2019-11-12,20191111,,USD,RV,1,14944.02,20191112,NAA8,0,0,999.0
U001,200592182,DECA co,,2019,1930123952,2019-11-07,20191107,,USD,RV,1,280.92,20191101,NAM4,0,0,999.0
U001,200759878,SA trust,,2019,1929465889,2019-06-10,20190610,,USD,RV,1,37488.97,20190610,NAH4,0,0,999.0
U001,200794332,COST us,2019-02-08,2019,1929621036,2019-07-19,20190715,,USD,RV,1,14724.04,20190719,NAAX,0,0,999.0
U001,200794332,COST ,,2020,1930587179,2020-03-03,20200302,,USD,RV,1,8793.09,20200303,NAAX,1,0,999.0
U001,200769623,WAL-MAR us,2019-08-04,2019,1929029765,2019-03-28,20190326,,USD,RV,1,15099.88,20190328,NAH4,0,0,999.0
U001,200742521,GLA in,,2019,1929149576,2019-04-15,20190415,,USD,RV,1,46505.42,20190415,NAA8,0,0,999.0
U001,200337148,COAS llc,,2019,1929062264,2019-04-01,20190401,,USD,RV,1,1164.08,20190401,NAA8,0,0,999.0
U001,200780383,MEIJ corp,,2020,1930346918,2020-01-02,20200102,,USD,RV,1,16014.09,20200102,NAA8,0,0,999.0
U001,CCCA02,KRAFT  corp,,2019,1929088647,2019-04-06,20190404,,USD,RV,1,13088.88,20190406,NAG2,0,0,999.0
U001,200762301,C&S WH us,,2019,1929272839,2019-05-07,20190507,,USD,RV,1,182589.41,20190507,NAC6,0,0,999.0
U001,200711029,WEGMAN trust,2019-11-04,2019,1929039942,2019-03-27,20190327,,USD,RV,1,44289.44,20190327,NAA8,0,0,999.0
U001,200780383,MEIJ ,,2019,1929725231,2019-08-08,20190808,,USD,RV,1,71472.78,20190808,NAA8,0,0,999.0
U001,200729942,SA corporation,2019-06-08,2019,1929633246,2019-07-25,20190718,,USD,RV,1,6847.04,20190725,NAA8,0,0,999.0
U001,200769623,WAL-MAR corp,2020-04-03,2020,1930553963,2020-02-23,20200221,,USD,RV,1,15303.86,20200223,NAH4,0,0,999.0
U001,200739006,AL corp,,2020,1930332049,2019-12-31,20191229,,USD,RV,1,21300.0,20191231,NAA8,0,0,999.0
U013,140103293,SUPERV associates,,2020,1991836856,2020-01-11,20200108,,USD,RV,1,19752.44,20200111,NAVE,0,0,999.0
CA02,140104229,A & W F llc,,2019,2960551923,2019-05-29,20190529,,CAD,RV,1,3075.3,20190530,CA10,0,0,999.0
U001,200781803,JRD llc,2019-04-04,2019,1928990339,2019-03-20,20190319,,USD,RV,1,12368.35,20190320,NAA8,0,0,999.0
U001,200769623,WAL-MAR in,2020-10-02,2020,1930435923,2020-01-24,20200124,,USD,RV,1,878.49,20200124,NAH4,0,0,999.0
U001,200744019,TARG corporation,,2019,1929743194,2019-08-13,20190814,,USD,RV,1,129708.06,20190813,NAA8,0,0,999.0
U001,200974851,RESTA ,,2019,1929122891,2019-04-10,20190410,,USD,RV,1,4156.82,20190410,NAA8,0,0,999.0
U001,200729942,SA us,,2019,1928799256,2019-02-14,20190214,,USD,RV,1,4939.67,20190214,NAA8,0,0,999.0
U001,200704858,WAKE corp,2019-03-09,2019,1929774974,2019-08-23,20190822,,USD,RV,1,34326.72,20190823,NAA8,0,0,999.0
U001,200769623,WAL-MAR corp,,2020,1930842447,2020-05-01,20200430,,USD,RV,1,661.11,20200501,NAH4,1,0,999.0
U001,200729290,KROGER trust,,2020,1930334987,2020-01-01,20191231,,USD,RV,1,42655.8,20200101,NAA8,0,0,999.0
U001,200794332,COST foundation,,2019,1929441313,2019-06-06,20190605,,USD,RV,1,8041.59,20190606,NAAX,0,0,999.0
U001,200936373,SUPE llc,,2019,1929740011,2019-08-15,20190813,,USD,RV,1,11513.48,20190815,NAA8,0,0,999.0
U001,200762301,C&S WH foundation,,2020,1930690678,2020-03-24,20200324,,USD,RV,1,18800.22,20200324,NAC6,1,0,999.0
U001,CCU013,KRAFT F trust,2019-02-08,2019,1929535678,2019-06-26,20190624,,USD,RV,1,23095.4,20190626,NAX2,0,0,999.0
U001,200769623,WAL-MAR ,2019-05-12,2019,1930189481,2019-11-24,20191125,,USD,RV,1,51265.82,20191124,NAH4,0,0,999.0
U001,CCCA02,KRAFT  corp,2019-01-03,2019,1928683806,2019-01-27,20190125,,USD,RV,1,70952.0,20190127,NAG2,0,0,999.0
U001,200353024,DECA trust,2019-01-07,2019,1929519902,2019-06-20,20190620,,USD,RV,1,20011.3,20190616,NAM4,0,0,999.0
CA02,140104429,COSTCO corporation,,2019,2960521802,2019-01-09,20190109,,CAD,RV,1,50839.38,20190118,CA10,0,0,999.0
U001,200020431,DEC in,,2019,1930182793,2019-11-22,20191122,,USD,RV,1,11066.85,20191116,NAM1,0,0,999.0
U001,200752302,KROGER trust,,2019,1928776520,2019-02-12,20190210,,USD,RV,1,72762.84,20190212,NAA8,0,0,999.0
U001,200357714,US  co,2019-12-04,2019,1929024855,2019-03-28,20190325,,USD,RV,1,15529.88,20190328,NAA8,0,0,999.0
U001,200772670,ASSOCIAT co,,2019,1929867366,2019-09-13,20190912,,USD,RV,1,39353.94,20190913,NAU5,0,0,999.0
U001,200769623,WAL-MAR co,,2020,1930521924,2020-02-16,20200213,,USD,RV,1,15206.41,20200216,NAH4,0,0,999.0
CA02,140106408,WAL-M corp,,2019,2960521001,2019-01-02,20190102,,CAD,RV,1,111298.75,20190102,CA10,0,0,999.0
U001,200230690,DECA corporation,2019-01-10,2019,1929901882,2019-09-20,20190920,,USD,RV,1,21279.52,20190916,NAM4,0,0,999.0
U001,200744019,TARG ,,2020,1930764135,2020-04-09,20200408,,USD,RV,1,411.6,20200409,NAA8,1,0,999.0
U001,200769623,WAL-MAR in,,2020,1930847395,2020-05-02,20200501,,USD,RV,1,39551.52,20200502,NAH4,1,0,999.0
U001,200803720,DEC foundation,,2020,1930617933,2020-03-07,20200307,,USD,RV,1,49.56,20200301,NAM4,1,0,999.0
U001,100031704,DELHAIZE corp,,2020,1930815967,2020-04-23,20200422,,USD,RV,1,80941.51,20200423,NAA8,1,0,999.0
U001,200129450,NU corp,2019-03-12,2019,1930057094,2019-10-29,20191028,,USD,RV,1,51214.65,20191029,NAD5,0,0,999.0
CA02,140104440,SO foundation,2019-05-04,2019,2960535512,2019-03-14,20190314,,CAD,RV,1,254566.37,20190323,CA10,0,0,999.0
U001,200769623,WAL-MAR associates,,2019,1929880958,2019-09-16,20190917,,USD,RV,1,26130.42,20190916,NAH4,0,0,999.0
U001,200769623,WAL-MAR foundation,2019-07-11,2019,1930035598,2019-10-22,20191021,,USD,RV,1,1237.33,20191022,NAH4,0,0,999.0
U001,200353024,DECA llc,2019-04-03,2019,1928858944,2019-02-26,20190226,,USD,RV,1,3182.42,20190216,NAM4,0,0,999.0
CA02,100012991,CJR WH associates,,2019,2960540557,2019-04-09,20190409,,CAD,RV,1,10126.03,20190410,CA10,0,0,999.0
U001,200020431,DEC in,,2019,1928764996,2019-02-08,20190208,,USD,RV,1,8136.94,20190201,NAM2,0,0,999.0
U001,200786288,FAMILY us,2019-06-09,2019,1929762225,2019-08-23,20190819,,USD,RV,1,13060.5,20190823,NAC6,0,0,999.0
U001,200793088,DEMOU corporation,,2019,1929141012,2019-04-16,20190413,,USD,RV,1,15267.46,20190416,NAA8,0,0,999.0
U001,200786288,FAMILY ,,2019,1928566489,2019-01-04,20190104,,USD,RV,1,81023.52,20190104,NAA8,0,0,999.0
U001,200418007,AM systems,,2020,1930788844,2020-04-16,20200415,,USD,RV,1,22994.96,20200416,NAGD,1,0,999.0
U001,200782772,ASSOC G corporation,,2020,1930621175,2020-03-08,20200308,,USD,RV,1,89335.01,20200308,NAA8,1,0,999.0
U001,200769623,WAL-MAR trust,,2019,1929565740,2019-07-02,20190702,,USD,RV,1,23254.22,20190702,NAH4,0,0,999.0
U001,200726979,BJ'S  corporation,2020-10-02,2020,1930444661,2020-01-26,20200127,,USD,RV,1,238.51,20200126,NAA8,0,0,999.0
U001,200744019,TARG foundation,2019-10-04,2019,1929030027,2019-03-26,20190326,,USD,RV,1,12893.36,20190326,NAA8,0,0,999.0
U001,200726979,BJ'S  trust,2019-02-12,2019,1930162245,2019-11-16,20191116,,USD,RV,1,749.68,20191116,NAA8,0,0,999.0
U001,200561861,CO trust,,2020,1930822473,2020-04-28,20200424,,USD,RV,1,505.78,20200428,NAA8,1,0,999.0
U001,200592182,DECA foundation,,2019,1929286418,2019-05-09,20190509,,USD,RV,1,3276.62,20190501,NAM4,0,0,999.0
U001,200799342,MITCH in,2019-12-04,2019,1929056416,2019-03-29,20190330,,USD,RV,1,46007.5,20190329,NAA8,0,0,999.0
U001,200769623,WAL-MAR systems,,2019,1930220771,2019-12-06,20191205,,USD,RV,1,16534.91,20191206,NAH4,0,0,999.0
U001,200769623,WAL-MAR ,,2019,1930007467,2019-10-14,20191012,,USD,RV,1,38867.74,20191014,NAH4,0,0,999.0
U001,200705742,DOT trust,2019-07-06,2019,1929253777,2019-05-06,20190504,,USD,RV,1,28068.32,20190506,NA32,0,0,999.0
U001,200769623,WAL-MAR corp,,2019,1929504464,2019-06-17,20190617,,USD,RV,1,1940.24,20190617,NAH4,0,0,999.0
U001,200974851,RESTA corporation,,2019,1929828135,2019-09-09,20190904,,USD,RV,1,259.7,20190909,NAA8,0,0,999.0
U001,200784454,BI MA corp,,2020,1930485413,2020-02-10,20200205,,USD,RV,1,9859.12,20200210,NAA8,0,0,999.0
U001,200794332,COST ,2019-10-05,2019,1929201921,2019-04-26,20190424,,USD,RV,1,8041.59,20190426,NAAX,0,0,999.0
U001,200743123,KROGER corp,,2019,1929702144,2019-08-05,20190805,,USD,RV,1,16895.18,20190805,NAA8,0,0,999.0
U001,200762301,C&S WH trust,,2020,1930838440,2020-04-30,20200429,,USD,RV,1,58935.67,20200430,NAC6,1,0,999.0
U001,200762301,C&S WH ,,2019,1929620301,2019-07-15,20190715,,USD,RV,1,139197.98,20190715,NAC6,0,0,999.0
U001,200769623,WAL-MAR associates,2019-04-06,2019,1929356107,2019-05-18,20190521,,USD,RV,1,61706.01,20190518,NAH4,0,0,999.0
U001,200794332,COST llc,,2020,1930585563,2020-03-03,20200301,,USD,RV,1,51407.61,20200303,NAAX,1,0,999.0
U001,200769623,WAL-MAR us,,2020,1930583164,2020-02-28,20200229,,USD,RV,1,2373.96,20200228,NAH4,1,0,999.0
U001,200769623,WAL-MAR trust,,2020,1930856031,2020-05-06,20200505,,USD,RV,1,7492.25,20200506,NAH4,1,0,999.0
U001,200833713,JETRO ,,2019,1928775223,2019-02-11,20190210,,USD,RV,1,31138.97,20190211,NAA8,0,0,999.0
CA02,140105847,GORDON F corp,2019-12-08,2019,2960568415,2019-07-26,20190726,,CAD,RV,1,8905.5,20190801,CA10,0,0,999.0
U001,200769623,WAL-MAR associates,,2020,1930717313,2020-03-29,20200328,,USD,RV,1,7127.46,20200329,NAH4,1,0,999.0
U001,200789077,US  co,,2019,1930255530,2019-12-09,20191209,,USD,RV,1,44584.27,20191209,NAA8,0,0,999.0
U001,200759878,SA in,,2019,1929939994,2019-10-01,20190930,,USD,RV,1,72472.98,20191001,NAH4,0,0,999.0
U001,CCU013,KRAFT F in,2019-03-05,2019,1929045868,2019-03-28,20190328,,USD,RV,1,10454.4,20190328,NAX2,0,0,999.0
U001,200752302,KROGER ,,2020,1930832905,2020-04-28,20200428,,USD,RV,1,84786.8,20200428,NAA8,1,0,999.0
U001,200769623,WAL-MAR co,,2019,1929142754,2019-04-15,20190413,,USD,RV,1,15923.61,20190415,NAH4,0,0,999.0
U001,200769623,WAL-MAR llc,,2020,1930619970,2020-03-08,20200307,,USD,RV,1,22450.7,20200308,NAH4,1,0,999.0
U001,100031704,DELHAIZE llc,,2020,1930813997,2020-04-22,20200422,,USD,RV,1,1205.34,20200422,NAA8,1,0,999.0
U001,200708511,UPPER co,,2020,1930783910,2020-04-17,20200414,,USD,RV,1,21041.34,20200417,NAA8,1,0,999.0
U001,200711029,WEGMAN co,,2020,1930443365,2020-01-27,20200127,,USD,RV,1,37810.07,20200127,NAA8,0,0,999.0
U001,200769623,WAL-MAR associates,2019-10-09,2019,1929816821,2019-08-31,20190830,,USD,RV,1,73518.68,20190831,NAH4,0,0,999.0
U001,200769623,WAL-MAR systems,,2019,1929402821,2019-06-01,20190529,,USD,RV,1,2688.86,20190601,NAH4,0,0,999.0
CA02,140105686,SYSC in,,2019,2960568113,2019-07-25,20190725,,CAD,RV,1,46908.41,20190802,CA10,0,0,999.0
U001,200763814,SYSCO F foundation,,2020,1930652054,2020-03-21,20200314,,USD,RV,1,7135.5,20200321,NA32,1,0,999.0
CA02,140104409,LOB ,2019-11-03,2019,2960530768,2019-02-26,20190226,,CAD,RV,1,119514.75,20190227,CA10,0,0,999.0
U001,200762301,C&S WH in,,2020,1930670454,2020-03-19,20200319,,USD,RV,1,26125.73,20200319,NAGD,1,0,999.0
U001,200416837,DEC ,2019-10-10,2019,1929996209,2019-10-10,20191010,,USD,RV,1,8464.05,20191001,NAM2,0,0,999.0
U001,100057168,CO llc,,2019,1930153538,2019-11-14,20191114,,USD,RV,1,91874.26,20191114,NAA8,0,0,999.0
U001,200331749,SYSC llc,2019-03-05,2019,1929166217,2019-04-18,20190417,,USD,RV,1,4283.6,20190418,NAA8,0,0,999.0
U001,200769623,WAL-MAR associates,,2020,1930336650,2020-01-01,20191230,,USD,RV,1,9041.32,20200101,NAH4,0,0,999.0
U001,200761734,H E BUT trust,,2020,1930594626,2020-03-03,20200303,,USD,RV,1,57421.89,20200303,NAA8,1,0,999.0
U001,200769623,WAL-MAR co,,2019,1930133317,2019-11-10,20191109,,USD,RV,1,30095.4,20191110,NAH4,0,0,999.0
U001,200794332,COST associates,,2020,1930510199,2020-02-11,20200210,,USD,RV,1,3957.18,20200211,NAAX,0,0,999.0
U001,200759878,SA associates,,2020,1930357070,2020-01-06,20200105,,USD,RV,1,29090.22,20200106,NAH4,0,0,999.0
U001,200769623,WAL-MAR systems,,2020,1930768166,2020-04-10,20200409,,USD,RV,1,661.11,20200410,NAH4,1,0,999.0
U001,200762301,C&S WH foundation,,2020,1930818684,2020-04-25,20200423,,USD,RV,1,18941.51,20200425,NAC6,1,0,999.0
CA02,140106408,WAL-M corporation,2019-11-10,2019,2960581542,2019-09-22,20190922,,CAD,RV,1,2130.99,20190922,CA10,0,0,999.0
U001,200769623,WAL-MAR associates,,2019,1929988009,2019-10-09,20191008,,USD,RV,1,11868.33,20191009,NAH4,0,0,999.0
U001,200769623,WAL-MAR in,,2019,1928727671,2019-02-04,20190202,,USD,RV,1,4022.09,20190204,NAH4,0,0,999.0
U001,200769623,WAL-MAR co,,2019,1929491248,2019-06-15,20190614,,USD,RV,1,78308.69,20190615,NAH4,0,0,999.0
U001,200772670,ASSOCIAT trust,,2020,1930763822,2020-04-07,20200408,,USD,RV,1,62695.84,20200407,NAU5,1,0,999.0
U001,200936373,SUPE corporation,,2019,1929594606,2019-07-09,20190709,,USD,RV,1,15735.72,20190709,NAA8,0,0,999.0
U001,200803720,DEC ,,2019,1929779384,2019-08-23,20190823,,USD,RV,1,23467.5,20190816,NAM1,0,0,999.0
U013,CC6530,HEINZ associates,,2020,1991837638,2020-01-15,20200115,,USD,RV,1,18151.76,20200115,NAVF,0,0,999.0
U001,200714710,SYSCO  in,2019-11-06,2019,1929384065,2019-05-28,20190527,,USD,RV,1,6101.89,20190528,NAA8,0,0,999.0
CA02,140104409,LOB us,,2019,2960554713,2019-06-13,20190613,,CAD,RV,1,125055.56,20190613,CA10,0,0,999.0
